raw_name,canonical_name,entity_type,source_url,matched,startup_name
100xdevs-cohort-2,,STARTUP,https://github.com/100xdevs-cohort-2,False,
react-native-community,,STARTUP,https://github.com/react-native-community,False,
excalidraw,,STARTUP,https://github.com/excalidraw,False,
trailheadapps,,STARTUP,https://github.com/trailheadapps,False,
trailofbits,,STARTUP,https://github.com/trailofbits,False,
pi-apps,,STARTUP,https://github.com/pi-apps,False,
mercadolibre,,STARTUP,https://github.com/mercadolibre,False,
Panda-x-Panel-FF,,STARTUP,https://github.com/Panda-x-Panel-FF,False,
obsproject,,STARTUP,https://github.com/obsproject,False,
Xilinx,,STARTUP,https://github.com/Xilinx,False,
ethereum-optimism,,STARTUP,https://github.com/ethereum-optimism,False,
FreeRTOS,,STARTUP,https://github.com/FreeRTOS,False,
ByteDance-Seed,,STARTUP,https://github.com/ByteDance-Seed,False,
GoogleChromeLabs,,STARTUP,https://github.com/GoogleChromeLabs,False,
node-red,,STARTUP,https://github.com/node-red,False,
baidu,,STARTUP,https://github.com/baidu,False,
gpu-mode,,STARTUP,https://github.com/gpu-mode,False,
sei-protocol,,STARTUP,https://github.com/sei-protocol,False,
google-labs-code,,STARTUP,https://github.com/google-labs-code,False,
tokio-rs,,STARTUP,https://github.com/tokio-rs,False,
logseq,,STARTUP,https://github.com/logseq,False,
BuilderIO,,STARTUP,https://github.com/BuilderIO,False,
figma,,STARTUP,https://github.com/figma,False,
ArjanCodes,,STARTUP,https://github.com/ArjanCodes,False,
aimacode,,STARTUP,https://github.com/aimacode,False,
basecamp,,STARTUP,https://github.com/basecamp,False,
opendatalab,,STARTUP,https://github.com/opendatalab,False,
elevenlabs,ElevenLabs,STARTUP,https://github.com/elevenlabs,True,
platzi,,STARTUP,https://github.com/platzi,False,
makenotion,,STARTUP,https://github.com/makenotion,False,
NVIDIA-AI-IOT,,STARTUP,https://github.com/NVIDIA-AI-IOT,False,
syncthing,,STARTUP,https://github.com/syncthing,False,
EliLillyCo,,STARTUP,https://github.com/EliLillyCo,False,
RedHatOfficial,,STARTUP,https://github.com/RedHatOfficial,False,
pydantic,,STARTUP,https://github.com/pydantic,False,
square,,STARTUP,https://github.com/square,False,
telegramdesktop,,STARTUP,https://github.com/telegramdesktop,False,
penpot,,STARTUP,https://github.com/penpot,False,
WhatsApp,,STARTUP,https://github.com/WhatsApp,False,
Consensys,,STARTUP,https://github.com/Consensys,False,
IDEA-Research,,STARTUP,https://github.com/IDEA-Research,False,
ton-connect,,STARTUP,https://github.com/ton-connect,False,
bilibili,,STARTUP,https://github.com/bilibili,False,
nf-core,,STARTUP,https://github.com/nf-core,False,
oxidecomputer,,STARTUP,https://github.com/oxidecomputer,False,
rairprotocol,,STARTUP,https://github.com/rairprotocol,False,
hyprwm,,STARTUP,https://github.com/hyprwm,False,
Redot-Engine,,STARTUP,https://github.com/Redot-Engine,False,
celestiaorg,,STARTUP,https://github.com/celestiaorg,False,
langflow-ai,,STARTUP,https://github.com/langflow-ai,False,
dromara,,STARTUP,https://github.com/dromara,False,
redis,,STARTUP,https://github.com/redis,False,
dotnet-architecture,,STARTUP,https://github.com/dotnet-architecture,False,
duckduckgo,,STARTUP,https://github.com/duckduckgo,False,
ncbi,,STARTUP,https://github.com/ncbi,False,
ContinuumIO,,STARTUP,https://github.com/ContinuumIO,False,
tradingview,,STARTUP,https://github.com/tradingview,False,
WalletConnect,,STARTUP,https://github.com/WalletConnect,False,
labmlai,,STARTUP,https://github.com/labmlai,False,
awesome-selfhosted,,STARTUP,https://github.com/awesome-selfhosted,False,
Nixtla,,STARTUP,https://github.com/Nixtla,False,
opencloud-eu,,STARTUP,https://github.com/opencloud-eu,False,
digitalocean,,STARTUP,https://github.com/digitalocean,False,
docker-library,,STARTUP,https://github.com/docker-library,False,
amzn,,STARTUP,https://github.com/amzn,False,
jitsi,,STARTUP,https://github.com/jitsi,False,
michiganrobotics,,STARTUP,https://github.com/michiganrobotics,False,
SimpleMobileTools,,STARTUP,https://github.com/SimpleMobileTools,False,
TencentARC,,STARTUP,https://github.com/TencentARC,False,
forem,,STARTUP,https://github.com/forem,False,
keras-team,,STARTUP,https://github.com/keras-team,False,
Project-MONAI,,STARTUP,https://github.com/Project-MONAI,False,
coze-dev,,STARTUP,https://github.com/coze-dev,False,
gitlabhq,,STARTUP,https://github.com/gitlabhq,False,
NVIDIA-ISAAC-ROS,,STARTUP,https://github.com/NVIDIA-ISAAC-ROS,False,
sherlock-project,,STARTUP,https://github.com/sherlock-project,False,
tesseract-ocr,,STARTUP,https://github.com/tesseract-ocr,False,
mapbox,,STARTUP,https://github.com/mapbox,False,
InternLM,,STARTUP,https://github.com/InternLM,False,
NativePHP,,STARTUP,https://github.com/NativePHP,False,
Next-Flip,,STARTUP,https://github.com/Next-Flip,False,
LLM-Red-Team,,STARTUP,https://github.com/LLM-Red-Team,False,
ohmyzsh,,STARTUP,https://github.com/ohmyzsh,False,
gitcoinco,,STARTUP,https://github.com/gitcoinco,False,
spring-cloud,,STARTUP,https://github.com/spring-cloud,False,
grpc,,STARTUP,https://github.com/grpc,False,
onnx,,STARTUP,https://github.com/onnx,False,
stanfordnlp,,STARTUP,https://github.com/stanfordnlp,False,
HigherOrderCO,,STARTUP,https://github.com/HigherOrderCO,False,
SantanderAI,,STARTUP,https://github.com/SantanderAI,False,
AirtestProject,,STARTUP,https://github.com/AirtestProject,False,
zsh-users,,STARTUP,https://github.com/zsh-users,False,
t3-oss,,STARTUP,https://github.com/t3-oss,False,
mihonapp,,STARTUP,https://github.com/mihonapp,False,
rails,,STARTUP,https://github.com/rails,False,
RefactoringGuru,,STARTUP,https://github.com/RefactoringGuru,False,
Java-Techie-jt,,STARTUP,https://github.com/Java-Techie-jt,False,
Snowflake-Labs,,STARTUP,https://github.com/Snowflake-Labs,False,
awsdocs,,STARTUP,https://github.com/awsdocs,False,
quantopian,,STARTUP,https://github.com/quantopian,False,
OfficeDev,,STARTUP,https://github.com/OfficeDev,False,
fossasia,,STARTUP,https://github.com/fossasia,False,
helios-network,,STARTUP,https://github.com/helios-network,False,
naver,,STARTUP,https://github.com/naver,False,
styled-components,,STARTUP,https://github.com/styled-components,False,
Xinyuan-LilyGO,,STARTUP,https://github.com/Xinyuan-LilyGO,False,
OpenDriveLab,,STARTUP,https://github.com/OpenDriveLab,False,
100xDevs-hkirat,,STARTUP,https://github.com/100xDevs-hkirat,False,
department-of-veterans-affairs,,STARTUP,https://github.com/department-of-veterans-affairs,False,
datahaven-xyz,,STARTUP,https://github.com/datahaven-xyz,False,
LayerZero-Labs,,STARTUP,https://github.com/LayerZero-Labs,False,
graphql,,STARTUP,https://github.com/graphql,False,
googlesamples,,STARTUP,https://github.com/googlesamples,False,
coinbase,,STARTUP,https://github.com/coinbase,False,
thuml,,STARTUP,https://github.com/thuml,False,
ARM-software,,STARTUP,https://github.com/ARM-software,False,
tree-sitter,,STARTUP,https://github.com/tree-sitter,False,
Canva,,STARTUP,https://github.com/Canva,False,
GSSoC24,,STARTUP,https://github.com/GSSoC24,False,
Esri,,STARTUP,https://github.com/Esri,False,
coder,,STARTUP,https://github.com/coder,False,
zephyrproject-rtos,,STARTUP,https://github.com/zephyrproject-rtos,False,
stanford-cs336,,STARTUP,https://github.com/stanford-cs336,False,
devsuperior,,STARTUP,https://github.com/devsuperior,False,
trustedsec,,STARTUP,https://github.com/trustedsec,False,
stoatchat,,STARTUP,https://github.com/stoatchat,False,
uber-go,,STARTUP,https://github.com/uber-go,False,
expressjs,,STARTUP,https://github.com/expressjs,False,
mattermost,,STARTUP,https://github.com/mattermost,False,
YuukiPS,,STARTUP,https://github.com/YuukiPS,False,
confluentinc,,STARTUP,https://github.com/confluentinc,False,
linkedin,,STARTUP,https://github.com/linkedin,False,
Sanofi-GitHub,,STARTUP,https://github.com/Sanofi-GitHub,False,
thepower,,STARTUP,https://github.com/thepower,False,
strapi,,STARTUP,https://github.com/strapi,False,
pallets,,STARTUP,https://github.com/pallets,False,
Jigsaw-Code,,STARTUP,https://github.com/Jigsaw-Code,False,
volvo-cars,,STARTUP,https://github.com/volvo-cars,False,
sky-uk,,STARTUP,https://github.com/sky-uk,False,
CiscoDevNet,,STARTUP,https://github.com/CiscoDevNet,False,
ossf,,STARTUP,https://github.com/ossf,False,
near,,STARTUP,https://github.com/near,False,
amazon-science,,STARTUP,https://github.com/amazon-science,False,
mandiant,,STARTUP,https://github.com/mandiant,False,
rockchip-linux,,STARTUP,https://github.com/rockchip-linux,False,
lynx-family,,STARTUP,https://github.com/lynx-family,False,
creativetimofficial,,STARTUP,https://github.com/creativetimofficial,False,
gurufinglobal,,STARTUP,https://github.com/gurufinglobal,False,
istoreos,,STARTUP,https://github.com/istoreos,False,
janestreet,,STARTUP,https://github.com/janestreet,False,
ionic-team,,STARTUP,https://github.com/ionic-team,False,
Genymobile,,STARTUP,https://github.com/Genymobile,False,
imputnet,,STARTUP,https://github.com/imputnet,False,
zju3dv,,STARTUP,https://github.com/zju3dv,False,
Apress,,STARTUP,https://github.com/Apress,False,
OpenBB-finance,,STARTUP,https://github.com/OpenBB-finance,False,
SeleniumHQ,,STARTUP,https://github.com/SeleniumHQ,False,
aave,,STARTUP,https://github.com/aave,False,
aosp-mirror,,STARTUP,https://github.com/aosp-mirror,False,
itchio,,STARTUP,https://github.com/itchio,False,
yandex,,STARTUP,https://github.com/yandex,False,
nats-io,,STARTUP,https://github.com/nats-io,False,
whatwg,,STARTUP,https://github.com/whatwg,False,
kubeflow,,STARTUP,https://github.com/kubeflow,False,
rapidsai,,STARTUP,https://github.com/rapidsai,False,
Free-TV,,STARTUP,https://github.com/Free-TV,False,
mysql,,STARTUP,https://github.com/mysql,False,
truenas,,STARTUP,https://github.com/truenas,False,
black-forest-labs,,STARTUP,https://github.com/black-forest-labs,False,
psf,,STARTUP,https://github.com/psf,False,
ROCm,,STARTUP,https://github.com/ROCm,False,
gchq,,STARTUP,https://github.com/gchq,False,
gleam-lang,,STARTUP,https://github.com/gleam-lang,False,
weights-ai,,STARTUP,https://github.com/weights-ai,False,
dockersamples,,STARTUP,https://github.com/dockersamples,False,
httpie,,STARTUP,https://github.com/httpie,False,
Orbiter-Finance,,STARTUP,https://github.com/Orbiter-Finance,False,
nvidia-cosmos,,STARTUP,https://github.com/nvidia-cosmos,False,
SagerNet,,STARTUP,https://github.com/SagerNet,False,
pypa,,STARTUP,https://github.com/pypa,False,
mathworks,,STARTUP,https://github.com/mathworks,False,
TeoMeWhy,,STARTUP,https://github.com/TeoMeWhy,False,
fluttercommunity,,STARTUP,https://github.com/fluttercommunity,False,
ethz-asl,,STARTUP,https://github.com/ethz-asl,False,
beeper,,STARTUP,https://github.com/beeper,False,
eden-emulator,,STARTUP,https://github.com/eden-emulator,False,
CppCon,,STARTUP,https://github.com/CppCon,False,
axios,,STARTUP,https://github.com/axios,False,
zotero,,STARTUP,https://github.com/zotero,False,
processing,,STARTUP,https://github.com/processing,False,
tronprotocol,,STARTUP,https://github.com/tronprotocol,False,
inditex,,STARTUP,https://github.com/inditex,False,
WeMakeDevs,,STARTUP,https://github.com/WeMakeDevs,False,
CVEProject,,STARTUP,https://github.com/CVEProject,False,
Textualize,,STARTUP,https://github.com/Textualize,False,
RPCS3,,STARTUP,https://github.com/RPCS3,False,
Polymarket,,STARTUP,https://github.com/Polymarket,False,
TeQoin-Blockchain,,STARTUP,https://github.com/TeQoin-Blockchain,False,
RustCrypto,,STARTUP,https://github.com/RustCrypto,False,
openimsdk,,STARTUP,https://github.com/openimsdk,False,
maticnetwork,,STARTUP,https://github.com/maticnetwork,False,
MicrosoftEdge,,STARTUP,https://github.com/MicrosoftEdge,False,
react-component,,STARTUP,https://github.com/react-component,False,
antvis,,STARTUP,https://github.com/antvis,False,
aquasecurity,,STARTUP,https://github.com/aquasecurity,False,
superfly,,STARTUP,https://github.com/superfly,False,
pancakeswap,,STARTUP,https://github.com/pancakeswap,False,
earendil-works,,STARTUP,https://github.com/earendil-works,False,
esp-rs,,STARTUP,https://github.com/esp-rs,False,
1Password,,STARTUP,https://github.com/1Password,False,
OpenIPC,,STARTUP,https://github.com/OpenIPC,False,
bitnami,,STARTUP,https://github.com/bitnami,False,
Magisk-Modules-Alt-Repo,,STARTUP,https://github.com/Magisk-Modules-Alt-Repo,False,
testcontainers,,STARTUP,https://github.com/testcontainers,False,
googlers,,STARTUP,https://github.com/googlers,False,
Kaggle,,STARTUP,https://github.com/Kaggle,False,
FaztWeb,,STARTUP,https://github.com/FaztWeb,False,
platformio,,STARTUP,https://github.com/platformio,False,
internetarchive,,STARTUP,https://github.com/internetarchive,False,
dbt-labs,,STARTUP,https://github.com/dbt-labs,False,
30-seconds,,STARTUP,https://github.com/30-seconds,False,
m5stack,,STARTUP,https://github.com/m5stack,False,
firstcontributions,,STARTUP,https://github.com/firstcontributions,False,
jazzband,,STARTUP,https://github.com/jazzband,False,
roadmapsh,,STARTUP,https://github.com/roadmapsh,False,
hyperledger,,STARTUP,https://github.com/hyperledger,False,
inkonchain,,STARTUP,https://github.com/inkonchain,False,
pointfreeco,,STARTUP,https://github.com/pointfreeco,False,
haqq-network,,STARTUP,https://github.com/haqq-network,False,
uzh-rpg,,STARTUP,https://github.com/uzh-rpg,False,
FFmpeg,,STARTUP,https://github.com/FFmpeg,False,
https-deeplearning-ai,,STARTUP,https://github.com/https-deeplearning-ai,False,
frontendmentorio,,STARTUP,https://github.com/frontendmentorio,False,
openshift,,STARTUP,https://github.com/openshift,False,
anoma,,STARTUP,https://github.com/anoma,False,
get-convex,,STARTUP,https://github.com/get-convex,False,
postgres,,STARTUP,https://github.com/postgres,False,
ORCID,,STARTUP,https://github.com/ORCID,False,
apify,,STARTUP,https://github.com/apify,False,
gitpod-io,,STARTUP,https://github.com/gitpod-io,False,
flashbots,,STARTUP,https://github.com/flashbots,False,
McK-Internal,,STARTUP,https://github.com/McK-Internal,False,
rtCamp,,STARTUP,https://github.com/rtCamp,False,
reactwg,,STARTUP,https://github.com/reactwg,False,
crewAIInc,,STARTUP,https://github.com/crewAIInc,False,
ppy,,STARTUP,https://github.com/ppy,False,
Maersk-Global,,STARTUP,https://github.com/Maersk-Global,False,
prusa3d,,STARTUP,https://github.com/prusa3d,False,
betaflight,,STARTUP,https://github.com/betaflight,False,
ComposioHQ,,STARTUP,https://github.com/ComposioHQ,False,
nexus-xyz,,STARTUP,https://github.com/nexus-xyz,False,
langchain4j,,STARTUP,https://github.com/langchain4j,False,
ParrotSec,,STARTUP,https://github.com/ParrotSec,False,
lm-sys,,STARTUP,https://github.com/lm-sys,False,
panaversity,,STARTUP,https://github.com/panaversity,False,
boostorg,,STARTUP,https://github.com/boostorg,False,
wikimedia,,STARTUP,https://github.com/wikimedia,False,
dappuniversity,,STARTUP,https://github.com/dappuniversity,False,
openstreetmap,,STARTUP,https://github.com/openstreetmap,False,
numpy,,STARTUP,https://github.com/numpy,False,
symfony,,STARTUP,https://github.com/symfony,False,
Flipper-XFW,,STARTUP,https://github.com/Flipper-XFW,False,
minio,,STARTUP,https://github.com/minio,False,
nix-community,,STARTUP,https://github.com/nix-community,False,
instructkr,,STARTUP,https://github.com/instructkr,False,
shardeum,,STARTUP,https://github.com/shardeum,False,
dockur,,STARTUP,https://github.com/dockur,False,
solana-foundation,,STARTUP,https://github.com/solana-foundation,False,
Effect-TS,,STARTUP,https://github.com/Effect-TS,False,
resend,,STARTUP,https://github.com/resend,False,
perplexityai,,STARTUP,https://github.com/perplexityai,False,
mlc-ai,,STARTUP,https://github.com/mlc-ai,False,
kelasterbuka,,STARTUP,https://github.com/kelasterbuka,False,
WTFAcademy,,STARTUP,https://github.com/WTFAcademy,False,
owid,,STARTUP,https://github.com/owid,False,
quran,,STARTUP,https://github.com/quran,False,
block,,STARTUP,https://github.com/block,False,
AndronixApp,,STARTUP,https://github.com/AndronixApp,False,
googlecodelabs,,STARTUP,https://github.com/googlecodelabs,False,
diia-open-source,,STARTUP,https://github.com/diia-open-source,False,
opnsense,,STARTUP,https://github.com/opnsense,False,
Open-Bootcamp,,STARTUP,https://github.com/Open-Bootcamp,False,
opencontainers,,STARTUP,https://github.com/opencontainers,False,
tryber,,STARTUP,https://github.com/tryber,False,
AgibotTech,,STARTUP,https://github.com/AgibotTech,False,
BishopFox,,STARTUP,https://github.com/BishopFox,False,
nginx,,STARTUP,https://github.com/nginx,False,
TechForPalestine,,STARTUP,https://github.com/TechForPalestine,False,
Launch-X-Latam,,STARTUP,https://github.com/Launch-X-Latam,False,
100xdevs-cohort-3,,STARTUP,https://github.com/100xdevs-cohort-3,False,
it-ebooks-0,,STARTUP,https://github.com/it-ebooks-0,False,
rabbitmq,,STARTUP,https://github.com/rabbitmq,False,
okx,,STARTUP,https://github.com/okx,False,
ArduPilot,,STARTUP,https://github.com/ArduPilot,False,
FlowiseAI,,STARTUP,https://github.com/FlowiseAI,False,
calcom,,STARTUP,https://github.com/calcom,False,
devops-by-examples,,STARTUP,https://github.com/devops-by-examples,False,
lbg-gcp-foundation,,STARTUP,https://github.com/lbg-gcp-foundation,False,
meituan,,STARTUP,https://github.com/meituan,False,
facebookincubator,,STARTUP,https://github.com/facebookincubator,False,
encode,,STARTUP,https://github.com/encode,False,
bytecodealliance,,STARTUP,https://github.com/bytecodealliance,False,
uBlockOrigin,,STARTUP,https://github.com/uBlockOrigin,False,
auth0,,STARTUP,https://github.com/auth0,False,
ory,,STARTUP,https://github.com/ory,False,
PostHog,,STARTUP,https://github.com/PostHog,False,
tenstorrent,,STARTUP,https://github.com/tenstorrent,False,
geode-sdk,,STARTUP,https://github.com/geode-sdk,False,
Rust-for-Linux,,STARTUP,https://github.com/Rust-for-Linux,False,
twofas,,STARTUP,https://github.com/twofas,False,
plotly,,STARTUP,https://github.com/plotly,False,
spring-guides,,STARTUP,https://github.com/spring-guides,False,
googleprojectzero,,STARTUP,https://github.com/googleprojectzero,False,
you-dont-need,,STARTUP,https://github.com/you-dont-need,False,
cod3rcursos,,STARTUP,https://github.com/cod3rcursos,False,
ente,,STARTUP,https://github.com/ente,False,
ruby,,STARTUP,https://github.com/ruby,False,
kiteco,,STARTUP,https://github.com/kiteco,False,
SidraChain,,STARTUP,https://github.com/SidraChain,False,
orbstack,,STARTUP,https://github.com/orbstack,False,
javascript-tutorial,,STARTUP,https://github.com/javascript-tutorial,False,
HowProgrammingWorks,,STARTUP,https://github.com/HowProgrammingWorks,False,
brilliantlabsAR,,STARTUP,https://github.com/brilliantlabsAR,False,
Codecademy,,STARTUP,https://github.com/Codecademy,False,
paritytech,,STARTUP,https://github.com/paritytech,False,
libsdl-org,,STARTUP,https://github.com/libsdl-org,False,
utmapp,,STARTUP,https://github.com/utmapp,False,
LadybirdBrowser,,STARTUP,https://github.com/LadybirdBrowser,False,
goldmansachs,,STARTUP,https://github.com/goldmansachs,False,
strands-agents,,STARTUP,https://github.com/strands-agents,False,
rime,,STARTUP,https://github.com/rime,False,
venom-blockchain,,STARTUP,https://github.com/venom-blockchain,False,
thirdweb-dev,,STARTUP,https://github.com/thirdweb-dev,False,
triton-inference-server,,STARTUP,https://github.com/triton-inference-server,False,
system76,,STARTUP,https://github.com/system76,False,
MediaCrawlerPro,,STARTUP,https://github.com/MediaCrawlerPro,False,
cosmos,,STARTUP,https://github.com/cosmos,False,
modularml,,STARTUP,https://github.com/modularml,False,
carbon-language,,STARTUP,https://github.com/carbon-language,False,
modrinth,,STARTUP,https://github.com/modrinth,False,
DioxusLabs,,STARTUP,https://github.com/DioxusLabs,False,
Maldev-Academy,,STARTUP,https://github.com/Maldev-Academy,False,
dortania,,STARTUP,https://github.com/dortania,False,
f-lab-edu,,STARTUP,https://github.com/f-lab-edu,False,
f-droid,,STARTUP,https://github.com/f-droid,False,
The-Run-Philosophy-Organization,,STARTUP,https://github.com/The-Run-Philosophy-Organization,False,
Apollo-Level2-Web-Dev,,STARTUP,https://github.com/Apollo-Level2-Web-Dev,False,
Equifax,,STARTUP,https://github.com/Equifax,False,
edk2-porting,,STARTUP,https://github.com/edk2-porting,False,
PretendoNetwork,,STARTUP,https://github.com/PretendoNetwork,False,
isl-org,,STARTUP,https://github.com/isl-org,False,
XiaomiMiMo,,STARTUP,https://github.com/XiaomiMiMo,False,
Farama-Foundation,,STARTUP,https://github.com/Farama-Foundation,False,
coqui-ai,,STARTUP,https://github.com/coqui-ai,False,
AI4Bharat,,STARTUP,https://github.com/AI4Bharat,False,
lvgl,,STARTUP,https://github.com/lvgl,False,
cline,,STARTUP,https://github.com/cline,False,
d3,,STARTUP,https://github.com/d3,False,
hydralauncher,,STARTUP,https://github.com/hydralauncher,False,
paradigmxyz,,STARTUP,https://github.com/paradigmxyz,False,
opencollective,,STARTUP,https://github.com/opencollective,False,
paypal,,STARTUP,https://github.com/paypal,False,
JuliaLang,,STARTUP,https://github.com/JuliaLang,False,
antiwork,,STARTUP,https://github.com/antiwork,False,
googleanalytics,,STARTUP,https://github.com/googleanalytics,False,
GitbookIO,,STARTUP,https://github.com/GitbookIO,False,
ClickHouse,,STARTUP,https://github.com/ClickHouse,False,
volcengine,,STARTUP,https://github.com/volcengine,False,
QuantConnect,,STARTUP,https://github.com/QuantConnect,False,
analogdevicesinc,,STARTUP,https://github.com/analogdevicesinc,False,
BlackArch,,STARTUP,https://github.com/BlackArch,False,
yandexdataschool,,STARTUP,https://github.com/yandexdataschool,False,
swagger-api,,STARTUP,https://github.com/swagger-api,False,
dicodingacademy,,STARTUP,https://github.com/dicodingacademy,False,
McK-Private,,STARTUP,https://github.com/McK-Private,False,
TeamNewPipe,,STARTUP,https://github.com/TeamNewPipe,False,
hpcaitech,,STARTUP,https://github.com/hpcaitech,False,
heroku,,STARTUP,https://github.com/heroku,False,
raindropio,,STARTUP,https://github.com/raindropio,False,
dapr,,STARTUP,https://github.com/dapr,False,
bloomberg,,STARTUP,https://github.com/bloomberg,False,
gorilla,,STARTUP,https://github.com/gorilla,False,
zerodha,,STARTUP,https://github.com/zerodha,False,
toss,,STARTUP,https://github.com/toss,False,
Orange-Cyberdefense,,STARTUP,https://github.com/Orange-Cyberdefense,False,
vmware,,STARTUP,https://github.com/vmware,False,
All-About-AI-YouTube,,STARTUP,https://github.com/All-About-AI-YouTube,False,
Python-Repository-Hub,,STARTUP,https://github.com/Python-Repository-Hub,False,
aliyun,,STARTUP,https://github.com/aliyun,False,
Genesis-Embodied-AI,,STARTUP,https://github.com/Genesis-Embodied-AI,False,
PicPay,,STARTUP,https://github.com/PicPay,False,
fluttercandies,,STARTUP,https://github.com/fluttercandies,False,
sipeed,,STARTUP,https://github.com/sipeed,False,
slowmist,,STARTUP,https://github.com/slowmist,False,
snyk,,STARTUP,https://github.com/snyk,False,
usnistgov,,STARTUP,https://github.com/usnistgov,False,
CleverProgrammers,,STARTUP,https://github.com/CleverProgrammers,False,
eu-digital-identity-wallet,,STARTUP,https://github.com/eu-digital-identity-wallet,False,
kyutai-labs,,STARTUP,https://github.com/kyutai-labs,False,
acidanthera,,STARTUP,https://github.com/acidanthera,False,
nmap,,STARTUP,https://github.com/nmap,False,
italia,,STARTUP,https://github.com/italia,False,
didi,,STARTUP,https://github.com/didi,False,
autowarefoundation,,STARTUP,https://github.com/autowarefoundation,False,
localstack,,STARTUP,https://github.com/localstack,False,
amd,,STARTUP,https://github.com/amd,False,
atherosai,,STARTUP,https://github.com/atherosai,False,
campus-experts,,STARTUP,https://github.com/campus-experts,False,
telus,,STARTUP,https://github.com/telus,False,
h2oai,,STARTUP,https://github.com/h2oai,False,
poloclub,,STARTUP,https://github.com/poloclub,False,
qt,,STARTUP,https://github.com/qt,False,
ensdomains,,STARTUP,https://github.com/ensdomains,False,
payloadcms,,STARTUP,https://github.com/payloadcms,False,
v2ray,,STARTUP,https://github.com/v2ray,False,
Vanilla-OS,,STARTUP,https://github.com/Vanilla-OS,False,
void-linux,,STARTUP,https://github.com/void-linux,False,
puppeteer,,STARTUP,https://github.com/puppeteer,False,
papers-we-love,,STARTUP,https://github.com/papers-we-love,False,
chromium,,STARTUP,https://github.com/chromium,False,
sede-x,,STARTUP,https://github.com/sede-x,False,
GNOME,,STARTUP,https://github.com/GNOME,False,
nv-tlabs,,STARTUP,https://github.com/nv-tlabs,False,
nymtech,,STARTUP,https://github.com/nymtech,False,
maplibre,,STARTUP,https://github.com/maplibre,False,
SciML,,STARTUP,https://github.com/SciML,False,
databricks-academy,,STARTUP,https://github.com/databricks-academy,False,
chipsalliance,,STARTUP,https://github.com/chipsalliance,False,
aws-ia,,STARTUP,https://github.com/aws-ia,False,
nasa-jpl,,STARTUP,https://github.com/nasa-jpl,False,
simplex-chat,,STARTUP,https://github.com/simplex-chat,False,
CesiumGS,,STARTUP,https://github.com/CesiumGS,False,
coollabsio,,STARTUP,https://github.com/coollabsio,False,
pnp,,STARTUP,https://github.com/pnp,False,
tidyverse,,STARTUP,https://github.com/tidyverse,False,
notepad-plus-plus,,STARTUP,https://github.com/notepad-plus-plus,False,
FrontendMasters,,STARTUP,https://github.com/FrontendMasters,False,
cypress-io,,STARTUP,https://github.com/cypress-io,False,
letsencrypt,,STARTUP,https://github.com/letsencrypt,False,
crdroidandroid,,STARTUP,https://github.com/crdroidandroid,False,
bigcode-project,,STARTUP,https://github.com/bigcode-project,False,
adeo,,STARTUP,https://github.com/adeo,False,
pingcap,,STARTUP,https://github.com/pingcap,False,
openvinotoolkit,,STARTUP,https://github.com/openvinotoolkit,False,
CodelyTV,,STARTUP,https://github.com/CodelyTV,False,
bigskysoftware,,STARTUP,https://github.com/bigskysoftware,False,
permissionlesstech,,STARTUP,https://github.com/permissionlesstech,False,
SkyworkAI,,STARTUP,https://github.com/SkyworkAI,False,
sourcegraph,,STARTUP,https://github.com/sourcegraph,False,
huawei-noah,,STARTUP,https://github.com/huawei-noah,False,
paperclipai,,STARTUP,https://github.com/paperclipai,False,
renderinc,,STARTUP,https://github.com/renderinc,False,
EmbarkStudios,,STARTUP,https://github.com/EmbarkStudios,False,
googlefonts,,STARTUP,https://github.com/googlefonts,False,
builtbybel,,STARTUP,https://github.com/builtbybel,False,
ray-project,,STARTUP,https://github.com/ray-project,False,
tinygrad,,STARTUP,https://github.com/tinygrad,False,
NSRingo,,STARTUP,https://github.com/NSRingo,False,
thinking-machines-lab,,STARTUP,https://github.com/thinking-machines-lab,False,
agno-agi,,STARTUP,https://github.com/agno-agi,False,
pinecone-io,,STARTUP,https://github.com/pinecone-io,False,
open-vela,,STARTUP,https://github.com/open-vela,False,
The-Cool-Coders,,STARTUP,https://github.com/The-Cool-Coders,False,
PonyTownTeam,,STARTUP,https://github.com/PonyTownTeam,False,
TeamVanced,,STARTUP,https://github.com/TeamVanced,False,
chaitin,,STARTUP,https://github.com/chaitin,False,
InternRobotics,,STARTUP,https://github.com/InternRobotics,False,
terraform-google-modules,,STARTUP,https://github.com/terraform-google-modules,False,
gradle,,STARTUP,https://github.com/gradle,False,
treasureland-market,,STARTUP,https://github.com/treasureland-market,False,
filecoin-project,,STARTUP,https://github.com/filecoin-project,False,
tursodatabase,,STARTUP,https://github.com/tursodatabase,False,
rustcn-org,,STARTUP,https://github.com/rustcn-org,False,
nsacyber,,STARTUP,https://github.com/nsacyber,False,
youtube,,STARTUP,https://github.com/youtube,False,
TeamWin,,STARTUP,https://github.com/TeamWin,False,
darkroomengineering,,STARTUP,https://github.com/darkroomengineering,False,
OpenVPN,,STARTUP,https://github.com/OpenVPN,False,
zerotier,,STARTUP,https://github.com/zerotier,False,
Kong,,STARTUP,https://github.com/Kong,False,
cloudposse,,STARTUP,https://github.com/cloudposse,False,
alura-es-cursos,,STARTUP,https://github.com/alura-es-cursos,False,
qdrant,,STARTUP,https://github.com/qdrant,False,
